"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!White alone"," !!Total:!!Black or African American alone"," !!Total:!!American Indian and Alaska Native alone"," !!Total:!!Asian alone"," !!Total:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Some Other Race alone"," !!Total:!!Two or More Races",
"1000000US060750351022002","Block 2002, Block Group 2, Census Tract 351.02, San Francisco County, California","173","55","0","0","97","5","6","10",
"1000000US060750351022003","Block 2003, Block Group 2, Census Tract 351.02, San Francisco County, California","162","58","0","0","83","1","7","13",
"1000000US060750351022004","Block 2004, Block Group 2, Census Tract 351.02, San Francisco County, California","171","54","0","0","113","0","3","1",
"1000000US060750351022005","Block 2005, Block Group 2, Census Tract 351.02, San Francisco County, California","165","52","7","2","88","0","5","11",
"1000000US060750351022006","Block 2006, Block Group 2, Census Tract 351.02, San Francisco County, California","133","43","0","0","73","0","14","3",
"1000000US060750351023000","Block 3000, Block Group 3, Census Tract 351.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750351023001","Block 3001, Block Group 3, Census Tract 351.02, San Francisco County, California","152","29","2","0","111","0","1","9",
"1000000US060750351023002","Block 3002, Block Group 3, Census Tract 351.02, San Francisco County, California","188","73","0","0","87","1","5","22",
"1000000US060750351023003","Block 3003, Block Group 3, Census Tract 351.02, San Francisco County, California","186","27","0","0","132","0","3","24",
"1000000US060750351023004","Block 3004, Block Group 3, Census Tract 351.02, San Francisco County, California","158","43","0","0","108","0","2","5",
"1000000US060750351023005","Block 3005, Block Group 3, Census Tract 351.02, San Francisco County, California","162","42","0","1","100","0","1","18",
"1000000US060750351023006","Block 3006, Block Group 3, Census Tract 351.02, San Francisco County, California","137","38","0","0","83","0","6","10",
"1000000US060750351024000","Block 4000, Block Group 4, Census Tract 351.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750351024001","Block 4001, Block Group 4, Census Tract 351.02, San Francisco County, California","194","46","8","0","122","0","0","18",
"1000000US060750351024002","Block 4002, Block Group 4, Census Tract 351.02, San Francisco County, California","209","81","0","0","98","0","7","23",
"1000000US060750351024003","Block 4003, Block Group 4, Census Tract 351.02, San Francisco County, California","195","49","0","0","124","0","8","14",
"1000000US060750351024004","Block 4004, Block Group 4, Census Tract 351.02, San Francisco County, California","183","24","0","0","141","0","7","11",
"1000000US060750351024005","Block 4005, Block Group 4, Census Tract 351.02, San Francisco County, California","188","48","6","0","124","0","0","10",
"1000000US060750351024006","Block 4006, Block Group 4, Census Tract 351.02, San Francisco County, California","196","53","0","0","114","0","4","25",
"1000000US060750351024007","Block 4007, Block Group 4, Census Tract 351.02, San Francisco County, California","167","51","0","0","98","0","5","13",
"1000000US060750351024008","Block 4008, Block Group 4, Census Tract 351.02, San Francisco County, California","166","33","0","0","116","0","8","9",
"1000000US060750352011000","Block 1000, Block Group 1, Census Tract 352.01, San Francisco County, California","163","33","2","0","101","0","6","21",
"1000000US060750352011001","Block 1001, Block Group 1, Census Tract 352.01, San Francisco County, California","142","28","4","0","99","0","0","11",
"1000000US060750352011002","Block 1002, Block Group 1, Census Tract 352.01, San Francisco County, California","193","38","7","0","130","0","0","18",
"1000000US060750352011003","Block 1003, Block Group 1, Census Tract 352.01, San Francisco County, California","166","50","1","0","90","2","13","10",
"1000000US060750352011004","Block 1004, Block Group 1, Census Tract 352.01, San Francisco County, California","195","76","0","0","97","0","4","18",
"1000000US060750352011005","Block 1005, Block Group 1, Census Tract 352.01, San Francisco County, California","204","94","18","0","62","0","5","25",
"1000000US060750352012000","Block 2000, Block Group 2, Census Tract 352.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750352012001","Block 2001, Block Group 2, Census Tract 352.01, San Francisco County, California","100","71","2","2","19","0","0","6",
"1000000US060750352012002","Block 2002, Block Group 2, Census Tract 352.01, San Francisco County, California","157","62","0","0","74","0","0","21",
"1000000US060750352012003","Block 2003, Block Group 2, Census Tract 352.01, San Francisco County, California","202","56","0","1","115","0","6","24",
"1000000US060750352012004","Block 2004, Block Group 2, Census Tract 352.01, San Francisco County, California","169","42","3","0","92","0","16","16",
"1000000US060750352012005","Block 2005, Block Group 2, Census Tract 352.01, San Francisco County, California","162","49","0","0","91","0","3","19",
"1000000US060750352012006","Block 2006, Block Group 2, Census Tract 352.01, San Francisco County, California","210","52","0","1","129","0","3","25",
"1000000US060750352012007","Block 2007, Block Group 2, Census Tract 352.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750352012008","Block 2008, Block Group 2, Census Tract 352.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750352013000","Block 3000, Block Group 3, Census Tract 352.01, San Francisco County, California","178","69","0","0","90","0","0","19",
"1000000US060750352013001","Block 3001, Block Group 3, Census Tract 352.01, San Francisco County, California","164","59","0","0","85","0","8","12",
"1000000US060750352013002","Block 3002, Block Group 3, Census Tract 352.01, San Francisco County, California","145","49","3","0","83","0","6","4",
"1000000US060750352013003","Block 3003, Block Group 3, Census Tract 352.01, San Francisco County, California","167","44","6","0","100","0","0","17",
"1000000US060750352013004","Block 3004, Block Group 3, Census Tract 352.01, San Francisco County, California","210","115","4","0","63","0","11","17",
"1000000US060750352013005","Block 3005, Block Group 3, Census Tract 352.01, San Francisco County, California","185","98","5","1","56","0","0","25",
"1000000US060750352014000","Block 4000, Block Group 4, Census Tract 352.01, San Francisco County, California","171","79","2","0","69","0","7","14",
"1000000US060750352014001","Block 4001, Block Group 4, Census Tract 352.01, San Francisco County, California","171","61","1","0","77","0","10","22",
"1000000US060750352014002","Block 4002, Block Group 4, Census Tract 352.01, San Francisco County, California","169","70","7","0","77","1","3","11",
"1000000US060750352014003","Block 4003, Block Group 4, Census Tract 352.01, San Francisco County, California","161","61","0","1","84","0","5","10",
"1000000US060750352014004","Block 4004, Block Group 4, Census Tract 352.01, San Francisco County, California","216","105","3","1","67","0","11","29",
"1000000US060750352014005","Block 4005, Block Group 4, Census Tract 352.01, San Francisco County, California","316","207","7","2","49","0","11","40",
"1000000US060750352015000","Block 5000, Block Group 5, Census Tract 352.01, San Francisco County, California","149","54","1","0","81","0","2","11",
"1000000US060750352015001","Block 5001, Block Group 5, Census Tract 352.01, San Francisco County, California","126","43","2","0","67","0","9","5",
"1000000US060750352015002","Block 5002, Block Group 5, Census Tract 352.01, San Francisco County, California","181","50","10","1","100","3","0","17",
"1000000US060750352015003","Block 5003, Block Group 5, Census Tract 352.01, San Francisco County, California","161","47","2","0","96","0","4","12",
"1000000US060750352015004","Block 5004, Block Group 5, Census Tract 352.01, San Francisco County, California","168","60","1","0","88","0","4","15",
"1000000US060750352015005","Block 5005, Block Group 5, Census Tract 352.01, San Francisco County, California","187","97","5","2","49","0","11","23",
"1000000US060750352021000","Block 1000, Block Group 1, Census Tract 352.02, San Francisco County, California","194","90","1","0","75","2","5","21",
"1000000US060750352021001","Block 1001, Block Group 1, Census Tract 352.02, San Francisco County, California","227","100","7","0","83","0","14","23",
"1000000US060750352021002","Block 1002, Block Group 1, Census Tract 352.02, San Francisco County, California","246","110","7","0","89","0","16","24",
"1000000US060750352021003","Block 1003, Block Group 1, Census Tract 352.02, San Francisco County, California","254","114","0","1","100","0","16","23",
"1000000US060750352021004","Block 1004, Block Group 1, Census Tract 352.02, San Francisco County, California","272","134","14","0","84","0","16","24",
"1000000US060750352021005","Block 1005, Block Group 1, Census Tract 352.02, San Francisco County, California","345","134","4","0","168","0","8","31",
"1000000US060750352021006","Block 1006, Block Group 1, Census Tract 352.02, San Francisco County, California","20","4","0","0","8","0","3","5",
"1000000US060750352022000","Block 2000, Block Group 2, Census Tract 352.02, San Francisco County, California","179","62","2","3","97","4","2","9",
"1000000US060750352022001","Block 2001, Block Group 2, Census Tract 352.02, San Francisco County, California","184","67","3","3","76","0","2","33",
"1000000US060750352022002","Block 2002, Block Group 2, Census Tract 352.02, San Francisco County, California","217","89","10","0","101","0","4","13",
"1000000US060750352022003","Block 2003, Block Group 2, Census Tract 352.02, San Francisco County, California","239","121","4","0","82","0","3","29",
"1000000US060750352022004","Block 2004, Block Group 2, Census Tract 352.02, San Francisco County, California","280","152","12","0","68","3","12","33",
"1000000US060750352022005","Block 2005, Block Group 2, Census Tract 352.02, San Francisco County, California","268","118","5","0","91","2","19","33",
"1000000US060750352022006","Block 2006, Block Group 2, Census Tract 352.02, San Francisco County, California","58","32","6","0","1","1","8","10",
"1000000US060750352023000","Block 3000, Block Group 3, Census Tract 352.02, San Francisco County, California","175","69","8","4","78","0","0","16",
"1000000US060750352023001","Block 3001, Block Group 3, Census Tract 352.02, San Francisco County, California","168","60","0","1","79","2","10","16",
"1000000US060750352023002","Block 3002, Block Group 3, Census Tract 352.02, San Francisco County, California","181","73","0","2","85","0","1","20",
"1000000US060750352023003","Block 3003, Block Group 3, Census Tract 352.02, San Francisco County, California","234","89","4","0","113","0","11","17",
"1000000US060750352023004","Block 3004, Block Group 3, Census Tract 352.02, San Francisco County, California","284","136","5","0","84","0","16","43",
"1000000US060750352023005","Block 3005, Block Group 3, Census Tract 352.02, San Francisco County, California","328","203","4","2","59","2","16","42",
"1000000US060750353001000","Block 1000, Block Group 1, Census Tract 353, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750353001001","Block 1001, Block Group 1, Census Tract 353, San Francisco County, California","32","10","3","0","10","0","5","4",
