"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"1000000US060759803001029","Block 1029, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001030","Block 1030, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001031","Block 1031, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001032","Block 1032, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001033","Block 1033, Block Group 1, Census Tract 9803, San Francisco County, California","51",
"1000000US060759803001034","Block 1034, Block Group 1, Census Tract 9803, San Francisco County, California","70",
"1000000US060759803001035","Block 1035, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001036","Block 1036, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001037","Block 1037, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001038","Block 1038, Block Group 1, Census Tract 9803, San Francisco County, California","58",
"1000000US060759803001039","Block 1039, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001040","Block 1040, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001041","Block 1041, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001042","Block 1042, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759803001043","Block 1043, Block Group 1, Census Tract 9803, San Francisco County, California","0",
"1000000US060759804011000","Block 1000, Block Group 1, Census Tract 9804.01, San Francisco County, California","0",
"1000000US060759804011001","Block 1001, Block Group 1, Census Tract 9804.01, San Francisco County, California","0",
"1000000US060759804011002","Block 1002, Block Group 1, Census Tract 9804.01, San Francisco County, California","0",
"1000000US060759805011000","Block 1000, Block Group 1, Census Tract 9805.01, San Francisco County, California","0",
"1000000US060759805011001","Block 1001, Block Group 1, Census Tract 9805.01, San Francisco County, California","0",
"1000000US060759805011002","Block 1002, Block Group 1, Census Tract 9805.01, San Francisco County, California","0",
"1000000US060759805011003","Block 1003, Block Group 1, Census Tract 9805.01, San Francisco County, California","125",
"1000000US060759805011004","Block 1004, Block Group 1, Census Tract 9805.01, San Francisco County, California","0",
"1000000US060759805011005","Block 1005, Block Group 1, Census Tract 9805.01, San Francisco County, California","0",
"1000000US060759805011006","Block 1006, Block Group 1, Census Tract 9805.01, San Francisco County, California","0",
"1000000US060759805011007","Block 1007, Block Group 1, Census Tract 9805.01, San Francisco County, California","0",
"1000000US060759806001000","Block 1000, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001001","Block 1001, Block Group 1, Census Tract 9806, San Francisco County, California","22",
"1000000US060759806001002","Block 1002, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001003","Block 1003, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001004","Block 1004, Block Group 1, Census Tract 9806, San Francisco County, California","132",
"1000000US060759806001005","Block 1005, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001006","Block 1006, Block Group 1, Census Tract 9806, San Francisco County, California","21",
"1000000US060759806001007","Block 1007, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001008","Block 1008, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001009","Block 1009, Block Group 1, Census Tract 9806, San Francisco County, California","261",
"1000000US060759806001010","Block 1010, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001011","Block 1011, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001012","Block 1012, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001013","Block 1013, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001014","Block 1014, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001015","Block 1015, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001016","Block 1016, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001017","Block 1017, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001018","Block 1018, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001019","Block 1019, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001020","Block 1020, Block Group 1, Census Tract 9806, San Francisco County, California","91",
"1000000US060759806001021","Block 1021, Block Group 1, Census Tract 9806, San Francisco County, California","60",
"1000000US060759806001022","Block 1022, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001023","Block 1023, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001024","Block 1024, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001025","Block 1025, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001026","Block 1026, Block Group 1, Census Tract 9806, San Francisco County, California","61",
"1000000US060759806001027","Block 1027, Block Group 1, Census Tract 9806, San Francisco County, California","80",
"1000000US060759806001028","Block 1028, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001029","Block 1029, Block Group 1, Census Tract 9806, San Francisco County, California","84",
"1000000US060759806001030","Block 1030, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001031","Block 1031, Block Group 1, Census Tract 9806, San Francisco County, California","213",
"1000000US060759806001032","Block 1032, Block Group 1, Census Tract 9806, San Francisco County, California","197",
"1000000US060759806001033","Block 1033, Block Group 1, Census Tract 9806, San Francisco County, California","118",
"1000000US060759806001034","Block 1034, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001035","Block 1035, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759806001036","Block 1036, Block Group 1, Census Tract 9806, San Francisco County, California","0",
"1000000US060759809001000","Block 1000, Block Group 1, Census Tract 9809, San Francisco County, California","0",
"1000000US060759809001001","Block 1001, Block Group 1, Census Tract 9809, San Francisco County, California","5",
"1000000US060759809001002","Block 1002, Block Group 1, Census Tract 9809, San Francisco County, California","11",
"1000000US060759809001003","Block 1003, Block Group 1, Census Tract 9809, San Francisco County, California","0",
"1000000US060759809001004","Block 1004, Block Group 1, Census Tract 9809, San Francisco County, California","0",
"1000000US060759809001005","Block 1005, Block Group 1, Census Tract 9809, San Francisco County, California","12",
"1000000US060759809001006","Block 1006, Block Group 1, Census Tract 9809, San Francisco County, California","0",
"1000000US060759809001007","Block 1007, Block Group 1, Census Tract 9809, San Francisco County, California","83",
"1000000US060759809001008","Block 1008, Block Group 1, Census Tract 9809, San Francisco County, California","0",
"1000000US060759809001009","Block 1009, Block Group 1, Census Tract 9809, San Francisco County, California","14",
"1000000US060759809001010","Block 1010, Block Group 1, Census Tract 9809, San Francisco County, California","0",
"1000000US060759809001011","Block 1011, Block Group 1, Census Tract 9809, San Francisco County, California","0",
"1000000US060759809001012","Block 1012, Block Group 1, Census Tract 9809, San Francisco County, California","0",
"1000000US060759809001013","Block 1013, Block Group 1, Census Tract 9809, San Francisco County, California","19",
"1000000US060759809001014","Block 1014, Block Group 1, Census Tract 9809, San Francisco County, California","62",
"1000000US060759809001015","Block 1015, Block Group 1, Census Tract 9809, San Francisco County, California","0",
"1000000US060759809001016","Block 1016, Block Group 1, Census Tract 9809, San Francisco County, California","224",
"1000000US060759809001017","Block 1017, Block Group 1, Census Tract 9809, San Francisco County, California","0",
"1000000US060759809001018","Block 1018, Block Group 1, Census Tract 9809, San Francisco County, California","142",
"1000000US060759809001019","Block 1019, Block Group 1, Census Tract 9809, San Francisco County, California","33",
"1000000US060759809001020","Block 1020, Block Group 1, Census Tract 9809, San Francisco County, California","37",
"1000000US060759809001021","Block 1021, Block Group 1, Census Tract 9809, San Francisco County, California","23",
