"GEO_ID","NAME","H4_001N","H4_002N","H4_003N","H4_004N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Owned with a mortgage or a loan"," !!Total:!!Owned free and clear"," !!Total:!!Renter occupied",
"1000000US060750165001003","Block 1003, Block Group 1, Census Tract 165, San Francisco County, California","76","29","0","47",
"1000000US060750165001004","Block 1004, Block Group 1, Census Tract 165, San Francisco County, California","183","0","0","183",
"1000000US060750165001005","Block 1005, Block Group 1, Census Tract 165, San Francisco County, California","96","18","3","75",
"1000000US060750165002000","Block 2000, Block Group 2, Census Tract 165, San Francisco County, California","125","18","0","107",
"1000000US060750165002001","Block 2001, Block Group 2, Census Tract 165, San Francisco County, California","103","20","4","79",
"1000000US060750165002002","Block 2002, Block Group 2, Census Tract 165, San Francisco County, California","0","0","0","0",
"1000000US060750165002003","Block 2003, Block Group 2, Census Tract 165, San Francisco County, California","86","39","9","38",
"1000000US060750165002004","Block 2004, Block Group 2, Census Tract 165, San Francisco County, California","105","22","1","82",
"1000000US060750165002005","Block 2005, Block Group 2, Census Tract 165, San Francisco County, California","112","30","13","69",
"1000000US060750165003000","Block 3000, Block Group 3, Census Tract 165, San Francisco County, California","121","23","4","94",
"1000000US060750165003001","Block 3001, Block Group 3, Census Tract 165, San Francisco County, California","116","5","9","102",
"1000000US060750165003002","Block 3002, Block Group 3, Census Tract 165, San Francisco County, California","76","5","6","65",
"1000000US060750165003003","Block 3003, Block Group 3, Census Tract 165, San Francisco County, California","128","69","0","59",
"1000000US060750165003004","Block 3004, Block Group 3, Census Tract 165, San Francisco County, California","123","43","8","72",
"1000000US060750165003005","Block 3005, Block Group 3, Census Tract 165, San Francisco County, California","124","5","33","86",
"1000000US060750165004000","Block 4000, Block Group 4, Census Tract 165, San Francisco County, California","0","0","0","0",
"1000000US060750165004001","Block 4001, Block Group 4, Census Tract 165, San Francisco County, California","57","8","9","40",
"1000000US060750165004002","Block 4002, Block Group 4, Census Tract 165, San Francisco County, California","171","24","0","147",
"1000000US060750165004003","Block 4003, Block Group 4, Census Tract 165, San Francisco County, California","140","23","0","117",
"1000000US060750165004004","Block 4004, Block Group 4, Census Tract 165, San Francisco County, California","75","0","19","56",
"1000000US060750165004005","Block 4005, Block Group 4, Census Tract 165, San Francisco County, California","54","38","0","16",
"1000000US060750166011000","Block 1000, Block Group 1, Census Tract 166.01, San Francisco County, California","87","23","1","63",
"1000000US060750166011001","Block 1001, Block Group 1, Census Tract 166.01, San Francisco County, California","151","6","10","135",
"1000000US060750166011002","Block 1002, Block Group 1, Census Tract 166.01, San Francisco County, California","142","44","0","98",
"1000000US060750166011003","Block 1003, Block Group 1, Census Tract 166.01, San Francisco County, California","128","21","11","96",
"1000000US060750166011004","Block 1004, Block Group 1, Census Tract 166.01, San Francisco County, California","181","0","14","167",
"1000000US060750166011005","Block 1005, Block Group 1, Census Tract 166.01, San Francisco County, California","123","41","0","82",
"1000000US060750166012000","Block 2000, Block Group 2, Census Tract 166.01, San Francisco County, California","65","13","9","43",
"1000000US060750166012001","Block 2001, Block Group 2, Census Tract 166.01, San Francisco County, California","99","35","1","63",
"1000000US060750166012002","Block 2002, Block Group 2, Census Tract 166.01, San Francisco County, California","91","28","0","63",
"1000000US060750166012003","Block 2003, Block Group 2, Census Tract 166.01, San Francisco County, California","87","0","0","87",
"1000000US060750166012004","Block 2004, Block Group 2, Census Tract 166.01, San Francisco County, California","99","16","4","79",
"1000000US060750166012005","Block 2005, Block Group 2, Census Tract 166.01, San Francisco County, California","65","13","15","37",
"1000000US060750166012006","Block 2006, Block Group 2, Census Tract 166.01, San Francisco County, California","23","0","0","23",
"1000000US060750166012007","Block 2007, Block Group 2, Census Tract 166.01, San Francisco County, California","120","22","0","98",
"1000000US060750166021000","Block 1000, Block Group 1, Census Tract 166.02, San Francisco County, California","131","0","26","105",
"1000000US060750166021001","Block 1001, Block Group 1, Census Tract 166.02, San Francisco County, California","197","7","0","190",
"1000000US060750166021002","Block 1002, Block Group 1, Census Tract 166.02, San Francisco County, California","121","14","0","107",
"1000000US060750166021003","Block 1003, Block Group 1, Census Tract 166.02, San Francisco County, California","91","25","0","66",
"1000000US060750166021004","Block 1004, Block Group 1, Census Tract 166.02, San Francisco County, California","146","1","6","139",
"1000000US060750166021005","Block 1005, Block Group 1, Census Tract 166.02, San Francisco County, California","112","48","0","64",
"1000000US060750166021006","Block 1006, Block Group 1, Census Tract 166.02, San Francisco County, California","41","15","0","26",
"1000000US060750166021007","Block 1007, Block Group 1, Census Tract 166.02, San Francisco County, California","85","17","0","68",
"1000000US060750166021008","Block 1008, Block Group 1, Census Tract 166.02, San Francisco County, California","100","4","0","96",
"1000000US060750166021009","Block 1009, Block Group 1, Census Tract 166.02, San Francisco County, California","85","0","0","85",
"1000000US060750167001000","Block 1000, Block Group 1, Census Tract 167, San Francisco County, California","195","38","0","157",
"1000000US060750167001001","Block 1001, Block Group 1, Census Tract 167, San Francisco County, California","102","40","23","39",
"1000000US060750167001002","Block 1002, Block Group 1, Census Tract 167, San Francisco County, California","102","39","3","60",
"1000000US060750167001003","Block 1003, Block Group 1, Census Tract 167, San Francisco County, California","117","39","0","78",
"1000000US060750167001004","Block 1004, Block Group 1, Census Tract 167, San Francisco County, California","169","0","0","169",
"1000000US060750167001005","Block 1005, Block Group 1, Census Tract 167, San Francisco County, California","154","30","22","102",
"1000000US060750167002000","Block 2000, Block Group 2, Census Tract 167, San Francisco County, California","175","70","40","65",
"1000000US060750167002001","Block 2001, Block Group 2, Census Tract 167, San Francisco County, California","79","0","0","79",
"1000000US060750167002002","Block 2002, Block Group 2, Census Tract 167, San Francisco County, California","40","13","0","27",
"1000000US060750167002003","Block 2003, Block Group 2, Census Tract 167, San Francisco County, California","30","19","0","11",
"1000000US060750167003000","Block 3000, Block Group 3, Census Tract 167, San Francisco County, California","88","28","0","60",
"1000000US060750167003001","Block 3001, Block Group 3, Census Tract 167, San Francisco County, California","120","7","0","113",
"1000000US060750167003002","Block 3002, Block Group 3, Census Tract 167, San Francisco County, California","101","11","9","81",
"1000000US060750167003003","Block 3003, Block Group 3, Census Tract 167, San Francisco County, California","0","0","0","0",
"1000000US060750167003004","Block 3004, Block Group 3, Census Tract 167, San Francisco County, California","57","20","0","37",
"1000000US060750167003005","Block 3005, Block Group 3, Census Tract 167, San Francisco County, California","80","16","20","44",
"1000000US060750167004000","Block 4000, Block Group 4, Census Tract 167, San Francisco County, California","90","39","0","51",
"1000000US060750167004001","Block 4001, Block Group 4, Census Tract 167, San Francisco County, California","103","14","15","74",
"1000000US060750167004002","Block 4002, Block Group 4, Census Tract 167, San Francisco County, California","139","30","10","99",
"1000000US060750167004003","Block 4003, Block Group 4, Census Tract 167, San Francisco County, California","104","20","0","84",
"1000000US060750167004004","Block 4004, Block Group 4, Census Tract 167, San Francisco County, California","151","20","6","125",
"1000000US060750167004005","Block 4005, Block Group 4, Census Tract 167, San Francisco County, California","121","14","0","107",
"1000000US060750168011000","Block 1000, Block Group 1, Census Tract 168.01, San Francisco County, California","155","36","0","119",
"1000000US060750168011001","Block 1001, Block Group 1, Census Tract 168.01, San Francisco County, California","157","45","0","112",
"1000000US060750168011002","Block 1002, Block Group 1, Census Tract 168.01, San Francisco County, California","119","14","1","104",
"1000000US060750168011003","Block 1003, Block Group 1, Census Tract 168.01, San Francisco County, California","118","1","7","110",
"1000000US060750168011004","Block 1004, Block Group 1, Census Tract 168.01, San Francisco County, California","42","0","0","42",
"1000000US060750168011005","Block 1005, Block Group 1, Census Tract 168.01, San Francisco County, California","58","10","7","41",
"1000000US060750168012000","Block 2000, Block Group 2, Census Tract 168.01, San Francisco County, California","75","41","0","34",
"1000000US060750168012001","Block 2001, Block Group 2, Census Tract 168.01, San Francisco County, California","59","4","0","55",
"1000000US060750168012002","Block 2002, Block Group 2, Census Tract 168.01, San Francisco County, California","59","42","10","7",
"1000000US060750168012003","Block 2003, Block Group 2, Census Tract 168.01, San Francisco County, California","62","16","0","46",
"1000000US060750168012004","Block 2004, Block Group 2, Census Tract 168.01, San Francisco County, California","94","0","0","94",
"1000000US060750168012005","Block 2005, Block Group 2, Census Tract 168.01, San Francisco County, California","57","0","5","52",
